"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_notAfter","portal.api.esante.gouv.fr/146.59.202.59","443","OK","2026-06-12 23:59","",""
"cert_extlifeSpan","portal.api.esante.gouv.fr/146.59.202.59","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","not present","",""
"cert_crlDistributionPoints","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","http://cdp.thawte.com/ThawteTLSRSACAG1.crl","",""
"cert_ocspURL","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","http://status.thawte.com","",""
"OCSP_stapling","portal.api.esante.gouv.fr/146.59.202.59","443","LOW","not offered","",""
"cert_mustStapleExtension","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","--","",""
"DNS_CAArecord","portal.api.esante.gouv.fr/146.59.202.59","443","LOW","--","",""
"certificate_transparency","portal.api.esante.gouv.fr/146.59.202.59","443","OK","yes (certificate extension)","",""
"certs_countServer","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","3","",""
"certs_list_ordering_problem","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","no","",""
"cert_caIssuers","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","Thawte TLS RSA CA G1 (DigiCert Inc from US)","",""
